Date,GDP,Economic growth rate,Regular Gasoline,Diesel for automobiles,population,Car registration,Traffic rate,Economic growth state
2022-05-29,544240,2.9,2013.01,2008.42,9496887.0,3193351.0,10676321.5,weak positive
2022-05-30,544240,2.9,2037.52,2030.78,9496887.0,3193351.0,10693158.5,weak positive
2022-05-31,544240,2.9,2037.52,2030.78,9496887.0,3193351.0,10219642.5,weak positive
2022-06-01,544240,2.9,2037.52,2030.78,9494807.0,3193351.0,10741833.5,weak positive
2022-06-02,544240,2.9,2037.52,2030.78,9494807.0,3193351.0,10220166.5,weak positive
2022-06-03,544240,2.9,2037.52,2030.78,9494807.0,3193351.0,8658336.0,weak positive
2022-06-04,544240,2.9,2037.52,2030.78,9494807.0,3193351.0,9998762.0,weak positive
2022-06-05,544240,2.9,2037.52,2030.78,9494807.0,3193351.0,10141856.0,weak positive
2022-06-06,544240,2.9,2080.94,2082.65,9494807.0,3193351.0,10076941.5,weak positive
2022-06-07,544240,2.9,2080.94,2082.65,9494807.0,3193351.0,9605387.0,weak positive
2022-06-08,544240,2.9,2080.94,2082.65,9494807.0,3193351.0,10691533.0,weak positive
2022-06-09,544240,2.9,2080.94,2082.65,9494807.0,3193351.0,9851568.5,weak positive
2022-06-10,544240,2.9,2080.94,2082.65,9494807.0,3193351.0,8684981.0,weak positive
2022-06-11,544240,2.9,2080.94,2082.65,9494807.0,3193351.0,9003889.0,weak positive
2022-06-12,544240,2.9,2080.94,2082.65,9494807.0,3193351.0,9953856.0,weak positive
2022-06-13,544240,2.9,2115.78,2127.17,9494807.0,3193351.0,10332492.5,weak positive
2022-06-14,544240,2.9,2115.78,2127.17,9494807.0,3193351.0,10134895.5,weak positive
2022-06-15,544240,2.9,2115.78,2127.17,9494807.0,3193351.0,10130845.0,weak positive
2022-06-16,544240,2.9,2115.78,2127.17,9494807.0,3193351.0,9907445.0,weak positive
2022-06-17,544240,2.9,2115.78,2127.17,9494807.0,3193351.0,8607842.5,weak positive
2022-06-18,544240,2.9,2115.78,2127.17,9494807.0,3193351.0,10126849.5,weak positive
2022-06-19,544240,2.9,2115.78,2127.17,9494807.0,3193351.0,10451782.5,weak positive
2022-06-20,544240,2.9,2137.65,2158.24,9494807.0,3193351.0,9653571.5,weak positive
2022-06-21,544240,2.9,2137.65,2158.24,9494807.0,3193351.0,10675199.0,weak positive
2022-06-22,544240,2.9,2137.65,2158.24,9494807.0,3193351.0,10766952.0,weak positive
2022-06-23,544240,2.9,2137.65,2158.24,9494807.0,3193351.0,9726005.5,weak positive
2022-06-24,544240,2.9,2137.65,2158.24,9494807.0,3193351.0,8413137.5,weak positive
2022-06-25,544240,2.9,2137.65,2158.24,9494807.0,3193351.0,9875032.0,weak positive
2022-06-26,544240,2.9,2137.65,2158.24,9494807.0,3193351.0,10183893.0,weak positive
2022-06-27,544240,2.9,2116.78,2150.43,9494807.0,3193351.0,10183722.0,weak positive
2022-06-28,544240,2.9,2116.78,2150.43,9494807.0,3193351.0,10080682.5,weak positive
2022-06-29,544240,2.9,2116.78,2150.43,9494807.0,3193351.0,10350657.5,weak positive
2022-06-30,544240,2.9,2116.78,2150.43,9494807.0,3193351.0,9390822.0,weak positive
2022-07-01,548893,3.2,2116.78,2150.43,9493211.0,3193351.0,8223780.5,weak positive
2022-07-02,548893,3.2,2116.78,2150.43,9493211.0,3193351.0,9937505.5,weak positive
2022-07-03,548893,3.2,2116.78,2150.43,9493211.0,3193351.0,10100650.0,weak positive
2022-07-04,548893,3.2,2080.69,2123.3,9493211.0,3193351.0,10201083.5,weak positive
2022-07-05,548893,3.2,2080.69,2123.3,9493211.0,3193351.0,10223306.0,weak positive
2022-07-06,548893,3.2,2080.69,2123.3,9493211.0,3193351.0,10515183.5,weak positive
2022-07-07,548893,3.2,2080.69,2123.3,9493211.0,3193351.0,9570262.0,weak positive
2022-07-08,548893,3.2,2080.69,2123.3,9493211.0,3193351.0,8042032.0,weak positive
2022-07-09,548893,3.2,2080.69,2123.3,9493211.0,3193351.0,9543740.0,weak positive
2022-07-10,548893,3.2,2080.69,2123.3,9493211.0,3193351.0,9475780.5,weak positive
2022-07-11,548893,3.2,2013.14,2072.51,9493211.0,3193351.0,9633460.0,weak positive
2022-07-12,548893,3.2,2013.14,2072.51,9493211.0,3193351.0,10086289.5,weak positive
2022-07-13,548893,3.2,2013.14,2072.51,9493211.0,3193351.0,10268162.0,weak positive
2022-07-14,548893,3.2,2013.14,2072.51,9493211.0,3193351.0,9312555.5,weak positive
2022-07-15,548893,3.2,2013.14,2072.51,9493211.0,3193351.0,8173174.0,weak positive
2022-07-16,548893,3.2,2013.14,2072.51,9493211.0,3193351.0,9043635.0,weak positive
2022-07-17,548893,3.2,2013.14,2072.51,9493211.0,3193351.0,8050374.5,weak positive
2022-07-18,548893,3.2,1937.71,2015.5,9493211.0,3193351.0,9005340.5,weak positive
2022-07-19,548893,3.2,1937.71,2015.5,9493211.0,3193351.0,9500421.5,weak positive
2022-07-20,548893,3.2,1937.71,2015.5,9493211.0,3193351.0,10213622.5,weak positive
2022-07-21,548893,3.2,1937.71,2015.5,9493211.0,3193351.0,9240484.5,weak positive
2022-07-22,548893,3.2,1937.71,2015.5,9493211.0,3193351.0,8157825.5,weak positive
2022-07-23,548893,3.2,1937.71,2015.5,9493211.0,3193351.0,7960011.5,weak positive
2022-07-24,548893,3.2,1937.71,2015.5,9493211.0,3193351.0,10059116.5,weak positive
2022-07-25,548893,3.2,1881.86,1969.76,9493211.0,3193351.0,10226595.0,weak positive
2022-07-26,548893,3.2,1881.86,1969.76,9493211.0,3193351.0,10230730.5,weak positive
2022-07-27,548893,3.2,1881.86,1969.76,9493211.0,3193351.0,10179710.0,weak positive
2022-07-28,548893,3.2,1881.86,1969.76,9493211.0,3193351.0,9584378.0,weak positive
2022-07-29,548893,3.2,1881.86,1969.76,9493211.0,3193351.0,8495891.0,weak positive
2022-07-30,548893,3.2,1881.86,1969.76,9493211.0,3193351.0,9961066.5,weak positive
2022-07-31,548893,3.2,1881.86,1969.76,9493211.0,3193351.0,10131974.0,weak positive
2022-08-01,548893,3.2,1833.21,1927.52,9488454.0,3193351.0,10128843.5,weak positive
2022-08-02,548893,3.2,1833.21,1927.52,9488454.0,3193351.0,10123668.0,weak positive
2022-08-03,548893,3.2,1833.21,1927.52,9488454.0,3193351.0,10482526.5,weak positive
2022-08-04,548893,3.2,1833.21,1927.52,9488454.0,3193351.0,9771076.0,weak positive
2022-08-05,548893,3.2,1833.21,1927.52,9488454.0,3193351.0,8727958.5,weak positive
2022-08-06,548893,3.2,1833.21,1927.52,9488454.0,3193351.0,10001214.0,weak positive
2022-08-07,548893,3.2,1833.21,1927.52,9488454.0,3193351.0,9719822.5,weak positive
2022-08-08,548893,3.2,1780.15,1878.81,9488454.0,3193351.0,10123054.0,weak positive
2022-08-09,548893,3.2,1780.15,1878.81,9488454.0,3193351.0,10397975.0,weak positive
2022-08-10,548893,3.2,1780.15,1878.81,9488454.0,3193351.0,10613041.5,weak positive
2022-08-11,548893,3.2,1780.15,1878.81,9488454.0,3193351.0,10170728.0,weak positive
2022-08-12,548893,3.2,1780.15,1878.81,9488454.0,3193351.0,8324485.5,weak positive
2022-08-13,548893,3.2,1780.15,1878.81,9488454.0,3193351.0,9170095.5,weak positive
2022-08-14,548893,3.2,1780.15,1878.81,9488454.0,3193351.0,9492355.5,weak positive
2022-08-15,548893,3.2,1743.76,1843.56,9488454.0,3193351.0,10822001.5,weak positive
2022-08-16,548893,3.2,1743.76,1843.56,9488454.0,3193351.0,10637848.5,weak positive
2022-08-17,548893,3.2,1743.76,1843.56,9488454.0,3193351.0,8500127.5,weak positive
2022-08-18,548893,3.2,1743.76,1843.56,9488454.0,3193351.0,8535137.5,weak positive
2022-08-19,548893,3.2,1743.76,1843.56,9488454.0,3193351.0,7818847.5,weak positive
2022-08-20,548893,3.2,1743.76,1843.56,9488454.0,3193351.0,7693753.0,weak positive
2022-08-21,548893,3.2,1743.76,1843.56,9488454.0,3193351.0,9844543.5,weak positive
2022-08-22,548893,3.2,1740.25,1844.58,9488454.0,3193351.0,10056578.5,weak positive
2022-08-23,548893,3.2,1740.25,1844.58,9488454.0,3193351.0,10112155.0,weak positive
2022-08-24,548893,3.2,1740.25,1844.58,9488454.0,3193351.0,10240510.5,weak positive
2022-08-25,548893,3.2,1740.25,1844.58,9488454.0,3193351.0,9631899.0,weak positive
2022-08-26,548893,3.2,1740.25,1844.58,9488454.0,3193351.0,8651761.0,weak positive
2022-08-27,548893,3.2,1740.25,1844.58,9488454.0,3193351.0,9982008.5,weak positive
2022-08-28,548893,3.2,1740.25,1844.58,9488454.0,3193351.0,10363855.0,weak positive
2022-08-29,548893,3.2,1741.18,1852.05,9488454.0,3193351.0,10258284.0,weak positive
2022-08-30,548893,3.2,1741.18,1852.05,9488454.0,3193351.0,10279522.5,weak positive
2022-08-31,548893,3.2,1741.18,1852.05,9488454.0,3193351.0,10359878.0,weak positive
2022-09-01,548893,3.2,1741.18,1852.05,9450768.0,3193351.0,9933835.0,weak positive
2022-09-02,548893,3.2,1741.18,1852.05,9450768.0,3193351.0,8813663.5,weak positive
2022-09-03,548893,3.2,1741.18,1852.05,9450768.0,3193351.0,10013067.0,weak positive
2022-09-04,548893,3.2,1741.18,1852.05,9450768.0,3193351.0,10058361.5,weak positive
2022-09-05,548893,3.2,1740.37,1857.67,9450768.0,3193351.0,10188370.5,weak positive
2022-09-06,548893,3.2,1740.37,1857.67,9450768.0,3193351.0,10210454.5,weak positive
2022-09-07,548893,3.2,1740.37,1857.67,9450768.0,3193351.0,10510991.5,weak positive
2022-09-08,548893,3.2,1740.37,1857.67,9450768.0,3193351.0,9794914.0,weak positive
2022-09-09,548893,3.2,1740.37,1857.67,9450768.0,3193351.0,8605069.5,weak positive
2022-09-10,548893,3.2,1740.37,1857.67,9450768.0,3193351.0,7678920.5,weak positive
2022-09-11,548893,3.2,1740.37,1857.67,9450768.0,3193351.0,9917385.0,weak positive
2022-09-12,548893,3.2,1731.58,1855.01,9450768.0,3193351.0,10185623.5,weak positive
2022-09-13,548893,3.2,1731.58,1855.01,9450768.0,3193351.0,10321421.0,weak positive
2022-09-14,548893,3.2,1731.58,1855.01,9450768.0,3193351.0,10566164.5,weak positive
2022-09-15,548893,3.2,1731.58,1855.01,9450768.0,3193351.0,9812242.5,weak positive
2022-09-16,548893,3.2,1731.58,1855.01,9450768.0,3193351.0,8305803.5,weak positive
2022-09-17,548893,3.2,1731.58,1855.01,9450768.0,3193351.0,8281237.0,weak positive
2022-09-18,548893,3.2,1731.58,1855.01,9450768.0,3193351.0,10024909.0,weak positive
2022-09-19,548893,3.2,1704.85,1836.46,9450768.0,3193351.0,10149133.5,weak positive
2022-09-20,548893,3.2,1704.85,1836.46,9450768.0,3193351.0,10324254.5,weak positive
2022-09-21,548893,3.2,1704.85,1836.46,9450768.0,3193351.0,10529941.0,weak positive
2022-09-22,548893,3.2,1704.85,1836.46,9450768.0,3193351.0,9871276.5,weak positive
2022-09-23,548893,3.2,1704.85,1836.46,9450768.0,3193351.0,8651526.0,weak positive
2022-09-24,548893,3.2,1704.85,1836.46,9450768.0,3193351.0,9984467.5,weak positive
2022-09-25,548893,3.2,1704.85,1836.46,9450768.0,3193351.0,10111795.0,weak positive
2022-09-26,548893,3.2,1673.96,1817.84,9450768.0,3193351.0,10295045.0,weak positive
2022-09-27,548893,3.2,1673.96,1817.84,9450768.0,3193351.0,10397075.0,weak positive
2022-09-28,548893,3.2,1673.96,1817.84,9450768.0,3193351.0,10456297.0,weak positive
2022-09-29,548893,3.2,1673.96,1817.84,9450768.0,3193351.0,9807673.5,weak positive
2022-09-30,548893,3.2,1673.96,1817.84,9450768.0,3193351.0,8883742.0,weak positive
2022-10-01,556629,1.4,1673.96,1817.84,9443722.0,3193351.0,10095348.5,normal
2022-10-02,556629,1.4,1673.96,1817.84,9443722.0,3193351.0,10186988.5,normal
2022-10-03,556629,1.4,1666.53,1824.75,9443722.0,3193351.0,10132355.5,normal
2022-10-04,556629,1.4,1666.53,1824.75,9443722.0,3193351.0,10365866.0,normal
2022-10-05,556629,1.4,1666.53,1824.75,9443722.0,3193351.0,10565226.0,normal
2022-10-06,556629,1.4,1666.53,1824.75,9443722.0,3193351.0,9954966.5,normal
2022-10-07,556629,1.4,1666.53,1824.75,9443722.0,3193351.0,8792046.5,normal
2022-10-08,556629,1.4,1666.53,1824.75,9443722.0,3193351.0,9950105.0,normal
2022-10-09,556629,1.4,1666.53,1824.75,9443722.0,3193351.0,10089473.5,normal
2022-10-10,556629,1.4,1665.59,1840.03,9443722.0,3193351.0,10088968.0,normal
2022-10-11,556629,1.4,1665.59,1840.03,9443722.0,3193351.0,10160945.5,normal
2022-10-12,556629,1.4,1665.59,1840.03,9443722.0,3193351.0,10396926.5,normal
2022-10-13,556629,1.4,1665.59,1840.03,9443722.0,3193351.0,9746973.5,normal
2022-10-14,556629,1.4,1665.59,1840.03,9443722.0,3193351.0,8725761.0,normal
2022-10-15,556629,1.4,1665.59,1840.03,9443722.0,3193351.0,9976212.5,normal
2022-10-16,556629,1.4,1665.59,1840.03,9443722.0,3193351.0,10187385.0,normal
2022-10-17,556629,1.4,1663.46,1857.74,9443722.0,3193351.0,10181041.0,normal
2022-10-18,556629,1.4,1663.46,1857.74,9443722.0,3193351.0,10281167.0,normal
2022-10-19,556629,1.4,1663.46,1857.74,9443722.0,3193351.0,10554896.5,normal
2022-10-20,556629,1.4,1663.46,1857.74,9443722.0,3193351.0,9527076.0,normal
2022-10-21,556629,1.4,1663.46,1857.74,9443722.0,3193351.0,8527316.0,normal
2022-10-22,556629,1.4,1663.46,1857.74,9443722.0,3193351.0,9919635.0,normal
2022-10-23,556629,1.4,1663.46,1857.74,9443722.0,3193351.0,10053761.5,normal
2022-10-24,556629,1.4,1659.9,1871.68,9443722.0,3193351.0,10087368.5,normal
2022-10-25,556629,1.4,1659.9,1871.68,9443722.0,3193351.0,10129130.0,normal
2022-10-26,556629,1.4,1659.9,1871.68,9443722.0,3193351.0,10458680.0,normal
2022-10-27,556629,1.4,1659.9,1871.68,9443722.0,3193351.0,9721000.0,normal
2022-10-28,556629,1.4,1659.9,1871.68,9443722.0,3193351.0,8808306.0,normal
2022-10-29,556629,1.4,1659.9,1871.68,9443722.0,3193351.0,9711229.0,normal
2022-10-30,556629,1.4,1659.9,1871.68,9443722.0,3193351.0,9897560.5,normal
2022-10-31,556629,1.4,1659.6,1884.45,9443722.0,3193351.0,10013302.5,normal
2022-11-01,556629,1.4,1659.6,1884.45,9436836.0,3193351.0,10032096.0,normal
2022-11-02,556629,1.4,1659.6,1884.45,9436836.0,3193351.0,10542697.5,normal
2022-11-03,556629,1.4,1659.6,1884.45,9436836.0,3193351.0,10041364.0,normal
2022-11-04,556629,1.4,1659.6,1884.45,9436836.0,3193351.0,8767257.0,normal
2022-11-05,556629,1.4,1659.6,1884.45,9436836.0,3193351.0,9774542.0,normal
2022-11-06,556629,1.4,1659.6,1884.45,9436836.0,3193351.0,10091198.0,normal
2022-11-07,556629,1.4,1658.66,1888.8,9436836.0,3193351.0,10262974.5,normal
2022-11-08,556629,1.4,1658.66,1888.8,9436836.0,3193351.0,10258723.5,normal
2022-11-09,556629,1.4,1658.66,1888.8,9436836.0,3193351.0,10601946.0,normal
2022-11-10,556629,1.4,1658.66,1888.8,9436836.0,3193351.0,9267407.0,normal
2022-11-11,556629,1.4,1658.66,1888.8,9436836.0,3193351.0,8352170.0,normal
2022-11-12,556629,1.4,1658.66,1888.8,9436836.0,3193351.0,9959621.5,normal
2022-11-13,556629,1.4,1658.66,1888.8,9436836.0,3193351.0,9856121.0,normal
2022-11-14,556629,1.4,1644.46,1878.35,9436836.0,3193351.0,10080453.0,normal
2022-11-15,556629,1.4,1644.46,1878.35,9436836.0,3193351.0,10390133.0,normal
2022-11-16,556629,1.4,1644.46,1878.35,9436836.0,3193351.0,10572368.5,normal
2022-11-17,556629,1.4,1644.46,1878.35,9436836.0,3193351.0,9776530.5,normal
2022-11-18,556629,1.4,1644.46,1878.35,9436836.0,3193351.0,6715570.5,normal
2022-11-19,556629,1.4,1644.46,1878.35,9436836.0,3193351.0,11080693.0,normal
2022-11-20,556629,1.4,1644.46,1878.35,9436836.0,3193351.0,9803364.0,normal
2022-11-21,556629,1.4,1626.21,1861.98,9436836.0,3193351.0,9979284.5,normal
2022-11-22,556629,1.4,1626.21,1861.98,9436836.0,3193351.0,9091657.0,normal
2022-11-23,556629,1.4,1626.21,1861.98,9436836.0,3193351.0,9955062.5,normal
2022-11-24,556629,1.4,1626.21,1861.98,9436836.0,3193351.0,9376376.5,normal
2022-11-25,556629,1.4,1626.21,1861.98,9436836.0,3193351.0,8266755.0,normal
2022-11-26,556629,1.4,1626.21,1861.98,9436836.0,3193351.0,9972415.5,normal
2022-11-27,556629,1.4,1626.21,1861.98,9436836.0,3193351.0,10301353.5,normal
2022-11-28,556629,1.4,1611.1,1845.74,9436836.0,3193351.0,8865927.5,normal
2022-11-29,556629,1.4,1611.1,1845.74,9436836.0,3193351.0,10201282.0,normal
2022-11-30,556629,1.4,1611.1,1845.74,9436836.0,3193351.0,10368321.5,normal
2022-12-01,556629,1.4,1611.1,1845.74,9428372.0,3193351.0,9239245.5,normal
2022-12-02,556629,1.4,1611.1,1845.74,9428372.0,3193351.0,8197960.5,normal
2022-12-03,556629,1.4,1611.1,1845.74,9428372.0,3193351.0,9930920.0,normal
2022-12-04,556629,1.4,1611.1,1845.74,9428372.0,3193351.0,10101777.5,normal
2022-12-05,556629,1.4,1568.87,1797.19,9428372.0,3193351.0,10261295.0,normal
2022-12-06,556629,1.4,1568.87,1797.19,9428372.0,3193351.0,10282505.0,normal
2022-12-07,556629,1.4,1568.87,1797.19,9428372.0,3193351.0,10175411.0,normal
2022-12-08,556629,1.4,1568.87,1797.19,9428372.0,3193351.0,8899033.5,normal
2022-12-09,556629,1.4,1568.87,1797.19,9428372.0,3193351.0,7893561.0,normal
2022-12-10,556629,1.4,1568.87,1797.19,9428372.0,3193351.0,9432384.0,normal
2022-12-11,556629,1.4,1568.87,1797.19,9428372.0,3193351.0,10048077.5,normal
2022-12-12,556629,1.4,1537.29,1751.35,9428372.0,3193351.0,10215439.5,normal
2022-12-13,556629,1.4,1537.29,1751.35,9428372.0,3193351.0,10275302.5,normal
2022-12-14,556629,1.4,1537.29,1751.35,9428372.0,3193351.0,10292841.0,normal
2022-12-15,556629,1.4,1537.29,1751.35,9428372.0,3193351.0,9213687.0,normal
2022-12-16,556629,1.4,1537.29,1751.35,9428372.0,3193351.0,8152050.0,normal
2022-12-17,556629,1.4,1537.29,1751.35,9428372.0,3193351.0,10047571.0,normal
2022-12-18,556629,1.4,1537.29,1751.35,9428372.0,3193351.0,10292789.0,normal
2022-12-19,556629,1.4,1526.92,1728.7,9428372.0,3193351.0,10337199.0,normal
2022-12-20,556629,1.4,1526.92,1728.7,9428372.0,3193351.0,10365281.5,normal
2022-12-21,556629,1.4,1526.92,1728.7,9428372.0,3193351.0,10163381.0,normal
2022-12-22,556629,1.4,1526.92,1728.7,9428372.0,3193351.0,9445866.5,normal
2022-12-23,556629,1.4,1526.92,1728.7,9428372.0,3193351.0,7971187.5,normal
2022-12-24,556629,1.4,1526.92,1728.7,9428372.0,3193351.0,10070848.5,normal
2022-12-25,556629,1.4,1526.92,1728.7,9428372.0,3193351.0,10291333.5,normal
2022-12-26,556629,1.4,1553.55,1718.18,9428372.0,3193351.0,10521708.0,normal
2022-12-27,556629,1.4,1553.55,1718.18,9428372.0,3193351.0,10602405.0,normal
2022-12-28,556629,1.4,1553.55,1718.18,9428372.0,3193351.0,10350720.5,normal
2022-12-29,556629,1.4,1553.55,1718.18,9428372.0,3193351.0,8285263.5,normal
2022-12-30,556629,1.4,1553.55,1718.18,9428372.0,3193351.0,8635231.0,normal
2022-12-31,556629,1.4,1553.55,1718.18,9428372.0,3191162.0,7538244.0,normal
2023-01-01,523816,0.9,1553.55,1718.18,9400249.0,3191162.0,6975778.5,normal
2023-01-02,523816,0.9,1562.0,1691.54,9400249.0,3191162.0,9676662.0,normal
2023-01-03,523816,0.9,1562.0,1691.54,9400249.0,3191162.0,8579033.5,normal
2023-01-04,523816,0.9,1562.0,1691.54,9400249.0,3191162.0,10240771.5,normal
2023-01-05,523816,0.9,1562.0,1691.54,9400249.0,3191162.0,9368232.0,normal
2023-01-06,523816,0.9,1562.0,1691.54,9400249.0,3191162.0,8110235.0,normal
2023-01-07,523816,0.9,1562.0,1691.54,9400249.0,3191162.0,10139412.5,normal
2023-01-08,523816,0.9,1562.0,1691.54,9400249.0,3191162.0,10231299.0,normal
2023-01-09,523816,0.9,1560.16,1662.58,9400249.0,3191162.0,9044205.5,normal
2023-01-10,523816,0.9,1560.16,1662.58,9400249.0,3191162.0,10437081.5,normal
2023-01-11,523816,0.9,1560.16,1662.58,9400249.0,3191162.0,10673222.5,normal
2023-01-12,523816,0.9,1560.16,1662.58,9400249.0,3191162.0,9861538.0,normal
2023-01-13,523816,0.9,1560.16,1662.58,9400249.0,3191162.0,8598121.0,normal
2023-01-14,523816,0.9,1560.16,1662.58,9400249.0,3191162.0,10362467.0,normal
2023-01-15,523816,0.9,1560.16,1662.58,9400249.0,3191162.0,10570765.0,normal
2023-01-16,523816,0.9,1567.35,1652.16,9400249.0,3191162.0,10528594.5,normal
2023-01-17,523816,0.9,1567.35,1652.16,9400249.0,3191162.0,10514905.0,normal
2023-01-18,523816,0.9,1567.35,1652.16,9400249.0,3191162.0,10738287.5,normal
2023-01-19,523816,0.9,1567.35,1652.16,9400249.0,3191162.0,10020282.5,normal
2023-01-20,523816,0.9,1567.35,1652.16,9400249.0,3191162.0,8395749.5,normal
2023-01-21,523816,0.9,1567.35,1652.16,9400249.0,3191162.0,10315313.0,normal
2023-01-22,523816,0.9,1567.35,1652.16,9400249.0,3191162.0,10632683.0,normal
2023-01-23,523816,0.9,1575.6,1647.76,9400249.0,3191162.0,10552295.5,normal
2023-01-24,523816,0.9,1575.6,1647.76,9400249.0,3191162.0,10777083.5,normal
2023-01-25,523816,0.9,1575.6,1647.76,9400249.0,3191162.0,11068717.5,normal
2023-01-26,523816,0.9,1575.6,1647.76,9400249.0,3191162.0,10206927.0,normal
2023-01-27,523816,0.9,1575.6,1647.76,9400249.0,3191162.0,8994898.0,normal
2023-01-28,523816,0.9,1575.6,1647.76,9400249.0,3191162.0,10390066.5,normal
2023-01-29,523816,0.9,1575.6,1647.76,9400249.0,3191162.0,10677385.0,normal
2023-01-30,523816,0.9,1578.61,1632.78,9400249.0,3191162.0,10686486.5,normal
2023-01-31,523816,0.9,1578.61,1632.78,9400249.0,3191162.0,10718849.5,normal
2023-02-01,523816,0.9,1578.61,1632.78,9427583.0,3191162.0,10946860.0,normal
2023-02-02,523816,0.9,1578.61,1632.78,9427583.0,3191162.0,10144244.0,normal
2023-02-03,523816,0.9,1578.61,1632.78,9427583.0,3191162.0,9082466.0,normal
2023-02-04,523816,0.9,1578.61,1632.78,9427583.0,3191162.0,10455640.5,normal
2023-02-05,523816,0.9,1578.61,1632.78,9427583.0,3191162.0,10669700.5,normal
2023-02-06,523816,0.9,1577.33,1608.93,9427583.0,3191162.0,10740479.5,normal
2023-02-07,523816,0.9,1577.33,1608.93,9427583.0,3191162.0,10923378.0,normal
2023-02-08,523816,0.9,1577.33,1608.93,9427583.0,3191162.0,11028183.0,normal
2023-02-09,523816,0.9,1577.33,1608.93,9427583.0,3191162.0,10422255.5,normal
2023-02-10,523816,0.9,1577.33,1608.93,9427583.0,3191162.0,9187408.5,normal
2023-02-11,523816,0.9,1577.33,1608.93,9427583.0,3191162.0,10609114.0,normal
2023-02-12,523816,0.9,1577.33,1608.93,9427583.0,3191162.0,10651748.0,normal
2023-02-13,523816,0.9,1579.05,1584.86,9427583.0,3191162.0,9872639.5,normal
2023-02-14,523816,0.9,1579.05,1584.86,9427583.0,3191162.0,10656021.5,normal
2023-02-15,523816,0.9,1579.05,1584.86,9427583.0,3191162.0,11071343.5,normal
2023-02-16,523816,0.9,1579.05,1584.86,9427583.0,3191162.0,10322699.0,normal
2023-02-17,523816,0.9,1579.05,1584.86,9427583.0,3191162.0,9113583.0,normal
2023-02-18,523816,0.9,1579.05,1584.86,9427583.0,3191162.0,10585283.0,normal
2023-02-19,523816,0.9,1579.05,1584.86,9427583.0,3191162.0,10507119.5,normal
2023-02-20,523816,0.9,1580.15,1562.6,9427583.0,3191162.0,10836965.0,normal
2023-02-21,523816,0.9,1580.15,1562.6,9427583.0,3191162.0,10880526.0,normal
2023-02-22,523816,0.9,1580.15,1562.6,9427583.0,3191162.0,11100922.0,normal
2023-02-23,523816,0.9,1580.15,1562.6,9427583.0,3191162.0,10080202.0,normal
2023-02-24,523816,0.9,1580.15,1562.6,9427583.0,3191162.0,8933818.0,normal
2023-02-25,523816,0.9,1580.15,1562.6,9427583.0,3191162.0,10565992.5,normal
2023-02-26,523816,0.9,1580.15,1562.6,9427583.0,3191162.0,10482123.5,normal
2023-02-27,523816,0.9,1586.98,1550.07,9427583.0,3191162.0,10851100.5,normal
2023-02-28,523816,0.9,1586.98,1550.07,9427583.0,3191162.0,10680653.5,normal
2023-03-01,523816,0.9,1586.98,1550.07,9426404.0,3191162.0,11169087.5,normal
2023-03-02,523816,0.9,1586.98,1550.07,9426404.0,3191162.0,10337669.5,normal
2023-03-03,523816,0.9,1586.98,1550.07,9426404.0,3191162.0,8919256.0,normal
2023-03-04,523816,0.9,1586.98,1550.07,9426404.0,3191162.0,10394731.5,normal
2023-03-05,523816,0.9,1586.98,1550.07,9426404.0,3191162.0,10518501.0,normal
2023-03-06,523816,0.9,1596.8,1546.18,9426404.0,3191162.0,10741115.5,normal
2023-03-07,523816,0.9,1596.8,1546.18,9426404.0,3191162.0,10919195.5,normal
2023-03-08,523816,0.9,1596.8,1546.18,9426404.0,3191162.0,11225968.5,normal
2023-03-09,523816,0.9,1596.8,1546.18,9426404.0,3191162.0,9946498.0,normal
2023-03-10,523816,0.9,1596.8,1546.18,9426404.0,3191162.0,9289238.0,normal
2023-03-11,523816,0.9,1596.8,1546.18,9426404.0,3191162.0,9299054.0,normal
2023-03-12,523816,0.9,1596.8,1546.18,9426404.0,3191162.0,10636512.0,normal
2023-03-13,523816,0.9,1596.36,1534.33,9426404.0,3191162.0,10850826.0,normal
2023-03-14,523816,0.9,1596.36,1534.33,9426404.0,3191162.0,11179747.0,normal
2023-03-15,523816,0.9,1596.36,1534.33,9426404.0,3191162.0,8580464.5,normal
2023-03-16,523816,0.9,1596.36,1534.33,9426404.0,3191162.0,9396963.5,normal
2023-03-17,523816,0.9,1596.36,1534.33,9426404.0,3191162.0,9581132.5,normal
2023-03-18,523816,0.9,1596.36,1534.33,9426404.0,3191162.0,10823583.5,normal
2023-03-19,523816,0.9,1596.36,1534.33,9426404.0,3191162.0,10675743.0,normal
2023-03-20,523816,0.9,1593.61,1521.76,9426404.0,3191162.0,10557994.5,normal
2023-03-21,523816,0.9,1593.61,1521.76,9426404.0,3191162.0,10624562.0,normal
2023-03-22,523816,0.9,1593.61,1521.76,9426404.0,3191162.0,10879523.5,normal
2023-03-23,523816,0.9,1593.61,1521.76,9426404.0,3191162.0,10268094.5,normal
2023-03-24,523816,0.9,1593.61,1521.76,9426404.0,3191162.0,9133398.5,normal
2023-03-25,523816,0.9,1593.61,1521.76,9426404.0,3191162.0,10426251.0,normal
2023-03-26,523816,0.9,1593.61,1521.76,9426404.0,3191162.0,10538132.0,normal
2023-03-27,523816,0.9,1600.89,1520.82,9426404.0,3191162.0,10617101.5,normal
2023-03-28,523816,0.9,1600.89,1520.82,9426404.0,3191162.0,10693201.0,normal
